value
182
248
303
454
425
434
449
322
205
344
387
419
365
577
469
525
635
684
728
869
914
873
1041
716
735
758
816
736
635
709
481
476
412
361
296
244
239
257
218
220
169
164
153
112
167
189
229
205
237
294
270
200
101
396
404
488
573
703
605
679
827
1239
1556
1460
1618
1684
2340
2649
3361
3054
3843
4510
3972
3203
2858
2724
2719
2017
1586
1310
969
815
752
766
706
575
456
380
328
245
218
201
116
135
125
150
136
162
104
191
191
163
213
0
311
234
277
373
513
576
600
981
968
871
1261
1323
1379
1644
1932
2421
2756
3141
2891
2439
2641
2391
1964
1725
1738
1138
1114
1214
821
915
755
680
503
603
451
216
251
271
292
246
264
215
210
200
308
399
502
444
442
266
218
211
248
407
475
670
701
875
1028
1267
1086
1194
1531
1709
1926
2568
3047
3455
2884
2747
1554
1592
1311
840
830
667
375
309
368
329
202
138
236
129
137
111
65
54
77
90
60
49
56
56
56
37
71
73
59
77
49
67
59
84
152
22
33
59
69
117
114
109
91
160
136
165
139
198
239
287
184
87
81
59
81
54
62
77
70
76
102
86
53
34
49
46
71
35
50
33
45
21
37
28
21
37
15
16
13
16
4
16
3
23
6
15
34
58
35
83
73
130
151
208
225
189
271
318
344
492
759
651
615
636
732
775
769
796
622
562
714
583
497
530
468
305
315
398
298
243
214
243
200
145
132
88
87
43
51
58
90
94
68
76
89
74
55
37
33
90
143
197
227
283
515
605
681
886
946
1142
496
434
733
936
1159
1264
1122
1044
737
756
645
747
611
781
738
658
548
537
444
368
377
315
245
182
149
130
134
98
88
84
78
84
60
78
81
95
62
83
67
55
118
118
