value
25
30
34
35
55
80
73
54
57
76
60
58
57
75
46
36
28
50
64
42
38
44
45
37
38
29
31
20
33
22
24
28
23
20
22
30
9
25
22
34
24
36
36
65
77
127
69
58
59
36
56
43
26
54
43
29
40
61
42
58
58
76
94
52
53
69
91
47
73
66
56
40
40
26
44
40
27
35
33
24
33
13
22
32
17
23
17
22
28
18
36
34
45
41
38
57
46
58
77
81
96
56
94
98
314
381
424
531
439
397
537
603
576
513
361
274
252
259
245
187
120
60
70
73
54
45
39
36
23
25
33
24
36
34
25
12
18
13
9
18
25
18
14
21
10
25
24
29
37
35
58
95
164
137
154
113
130
114
127
145
127
155
104
140
127
111
126
82
50
43
42
44
27
25
40
28
26
20
27
21
27
29
14
22
13
23
19
21
20
19
19
18
23
19
21
18
18
17
13
20
23
19
40
34
26
31
35
46
85
15
37
30
19
32
15
29
20
12
13
20
17
26
25
12
20
23
38
13
15
19
23
18
12
9
17
15
13
19
13
15
16
12
12
15
15
11
11
17
10
19
26
16
14
12
19
14
12
11
8
16
19
22
11
18
15
12
18
21
14
25
15
27
26
16
25
31
35
18
27
20
20
12
12
33
28
38
23
40
42
35
56
41
24
15
17
14
13
13
21
17
19
19
30
26
27
36
43
35
50
68
61
22
48
101
70
107
142
121
177
137
132
183
195
205
150
179
151
169
123
109
115
167
128
104
83
78
70
62
74
76
46
54
48
36
44
32
27
25
21
18
17
24
20
10
26
14
20
27
24
34
57
70
70
77
0
0
