value
0
1690
782
1741
1692
2566
2383
1964
2117
2727
2985
4207
3382
4553
4230
3228
3439
1463
2338
790
1082
646
503
519
0
283
5
155
0
39
0
49
0
2
0
115
37
63
28
94
12
74
94
72
196
137
100
195
278
45
299
0
2450
779
3789
1948
3733
1656
4185
5026
7426
6442
7740
5162
6634
12858
12795
13429
16585
16708
12369
10266
5968
3458
3343
3784
1301
1025
454
933
300
395
120
226
12
163
0
227
66
256
152
203
222
244
315
529
684
806
1506
1918
2450
2957
2704
3725
6275
13924
14200
15704
19867
24937
30063
40938
44463
35811
37987
35148
26770
36338
35008
25709
19274
17482
9860
4879
4173
1372
2028
312
714
173
199
186
54
53
37
40
78
91
30
27
141
80
11
106
21
192
96
133
235
79
390
320
356
540
754
3446
3861
0
2543
329
1405
542
1346
998
788
1327
1259
965
893
1079
596
825
832
649
733
337
428
456
217
97
171
96
0
0
0
28
0
8
8
25
12
0
111
36
0
66
79
55
46
0
145
0
76
94
132
147
243
262
504
252
553
423
673
93
689
668
579
954
823
969
1091
1540
1702
2351
955
1548
1067
781
531
175
277
291
240
0
214
12
70
0
50
10
0
23
7
0
28
18
68
127
0
164
95
98
210
234
364
432
550
781
684
540
1408
3026
3227
4393
6448
6993
7535
9491
9251
11593
13945
19292
23610
26241
31817
31114
34903
43443
39439
40811
30532
24883
17028
9405
4768
2620
3274
1262
258
570
325
190
144
169
180
173
295
205
135
174
154
164
200
243
188
248
224
464
406
467
498
576
1727
1482
2687
2893
2259
4017
2953
2571
3882
4067
4062
3381
2423
3554
4430
4635
4187
4229
2636
2666
2116
1632
909
1307
698
562
591
511
331
202
292
147
235
244
143
233
201
244
266
211
206
170
274
165
241
386
439
607
554
729
445
516
172
172
