value
199
122
216
263
240
295
240
242
159
264
468
426
500
660
690
614
790
458
464
466
676
412
348
115
152
192
185
189
107
152
187
148
110
149
122
132
102
82
185
124
124
123
106
80
109
103
85
72
136
71
87
30
140
261
197
348
455
503
588
876
1564
1615
2088
2675
3466
2398
2498
2464
1828
1703
2291
1745
1407
1586
1102
1006
891
496
923
1142
1190
811
926
662
580
466
508
544
586
459
392
434
359
392
338
421
568
635
494
901
1169
1266
776
291
1202
1618
2008
1924
3065
3835
6190
6888
6258
5380
5007
3673
3251
2828
2277
1696
1193
852
777
688
346
122
368
311
159
100
220
159
231
199
143
169
139
113
137
108
144
132
96
95
165
112
211
245
110
218
127
222
293
260
297
1084
822
83
365
568
369
457
431
278
373
336
251
241
287
321
295
257
225
200
166
233
143
178
127
88
96
99
102
140
114
25
84
66
108
75
67
80
17
51
69
74
57
43
97
47
54
41
73
50
91
79
71
118
281
2
137
201
133
97
108
197
223
328
254
228
160
267
415
488
444
498
461
362
233
151
243
186
186
52
103
129
38
100
106
73
120
94
85
36
65
78
58
85
71
99
94
109
125
116
154
142
132
131
151
93
239
549
523
745
878
1001
1117
1521
1162
1150
1496
1504
1759
1850
1930
1716
2837
2359
3311
3164
3455
3261
3151
2725
2139
1428
1515
1854
1760
1352
1179
1180
1020
807
778
805
881
665
666
555
459
589
548
558
481
512
469
468
396
413
277
275
209
498
663
673
838
1181
1335
1580
1705
2553
2910
2609
1626
1819
3023
4017
5149
4644
4669
5310
4755
4017
4153
3679
2854
2438
1622
1923
1263
957
662
420
348
378
304
308
296
173
248
170
203
201
153
206
176
128
178
198
245
163
180
230
158
158
