value
1367
1715
1937
2458
2907
2907
3037
2918
2560
2548
2942
3390
3554
3651
3686
3482
3944
3955
3796
3537
3577
3094
2557
1804
1470
1161
1014
779
792
644
614
552
677
577
451
390
484
501
465
518
602
574
582
648
591
689
945
784
854
983
1111
1027
624
2212
2749
3816
4383
4769
4565
4969
5794
7041
7529
7970
7215
7285
8185
6418
7195
8532
8672
7819
6743
5488
4098
4204
3330
2051
1801
990
995
951
732
649
557
502
455
360
423
399
421
396
450
599
572
634
846
949
1138
1210
1533
1660
1579
1377
2753
3503
4127
4674
5353
6676
7548
8753
8183
7702
6932
6520
6194
6372
5647
5136
3577
3083
2545
2175
1612
1139
977
971
760
716
479
483
388
332
355
315
371
349
335
375
308
350
409
389
394
518
523
518
504
581
614
745
775
811
995
1294
1759
1083
1062
1261
1527
1723
1682
1651
1551
1764
2161
2380
2305
1890
2383
2305
2506
2681
3057
2933
2682
2438
2521
2005
1568
1430
1082
744
624
504
383
419
385
348
340
355
294
367
369
371
392
475
560
421
324
490
514
465
392
483
449
468
505
1209
1638
1992
2229
2707
2313
2570
3180
3590
4043
3882
3793
3877
4319
4100
3968
2979
3977
3840
3132
2253
1802
1673
1459
1316
816
760
607
545
433
515
429
467
442
431
396
408
472
498
635
504
664
728
698
723
860
1102
1154
1317
1311
923
1135
1789
2116
2120
2390
2709
3081
3357
3475
3231
3602
4211
4926
5115
5533
5495
5719
5623
5887
5820
6097
5074
4371
3599
2907
1643
1558
1083
974
955
720
619
569
500
508
503
581
535
581
613
687
538
613
566
678
710
645
664
730
864
889
808
1138
1203
1399
1610
1823
1926
2305
2258
2312
2514
3080
2633
1667
2113
2383
2614
2185
2266
1794
1693
1449
1312
1080
1174
1231
1072
1316
1112
864
500
424
448
462
401
338
237
260
264
192
228
208
209
174
164
242
329
311
237
333
237
235
242
461
461
