value
194
240
250
261
270
219
231
266
273
225
277
258
292
225
230
203
216
167
151
139
125
114
105
79
80
80
79
71
59
58
51
73
70
71
62
68
53
62
57
40
38
19
30
62
75
61
52
48
52
63
61
55
32
67
87
105
89
115
98
119
110
149
154
148
129
108
121
131
112
106
93
78
89
68
101
85
37
40
44
45
62
75
54
60
47
39
50
42
46
64
39
55
60
40
30
40
44
39
55
48
55
59
81
114
107
71
121
127
199
190
192
230
252
301
289
211
266
364
386
410
403
417
258
226
231
184
153
187
188
167
120
124
98
95
89
56
53
53
61
36
43
46
54
53
50
41
58
50
51
57
56
66
59
68
61
73
42
106
116
162
143
177
221
142
87
120
107
133
157
149
150
158
113
96
93
63
64
73
53
56
57
63
47
52
52
53
65
55
69
65
54
74
78
84
66
68
60
43
30
29
34
46
37
48
53
38
43
42
59
59
55
83
81
68
58
72
90
90
80
71
76
101
86
86
69
71
56
58
61
48
37
50
60
56
39
41
52
54
55
49
40
40
45
48
38
39
44
32
39
34
32
42
36
24
35
32
19
29
31
24
38
32
64
72
40
66
58
61
57
47
56
37
47
39
32
37
44
48
34
48
27
27
30
43
24
26
22
15
24
21
27
15
19
20
23
21
24
28
31
59
84
98
130
154
153
191
235
261
320
333
362
295
189
379
361
326
243
245
207
189
162
191
221
262
193
118
107
119
101
79
84
94
83
91
86
84
87
96
66
69
64
45
40
47
37
43
56
58
45
48
50
68
76
84
89
101
114
91
94
103
150
127
174
133
40
40
