value
0
0
209
734
1380
1949
3371
3700
3767
5007
6657
9522
13811
16502
21312
24415
21116
17992
12327
13070
6289
5719
3003
2624
2359
1574
1053
798
561
604
314
264
235
210
269
238
251
297
233
277
297
346
353
448
516
534
697
627
954
1041
1091
1200
651
5979
7874
14829
19633
26189
26959
34202
42179
55511
61556
64850
48348
47466
53199
41918
42011
33818
21181
13242
9435
6546
5180
3274
2578
1220
816
233
708
697
431
365
434
295
251
175
254
327
339
360
364
467
431
570
766
985
1224
1636
1868
2389
2374
2110
7563
5718
9296
9219
12335
11741
16339
13691
13045
12761
11539
11056
12185
10976
8300
5721
5171
3459
1075
159
0
138
0
0
76
41
132
17
69
0
62
18
69
1
58
25
66
30
46
70
64
166
168
114
169
252
215
215
290
231
538
2079
2050
0
22
0
75
189
179
86
280
160
193
150
147
107
101
179
82
73
22
34
4
39
13
0
11
0
0
0
0
0
0
0
9
0
27
36
38
84
120
121
141
171
103
140
117
178
124
132
180
170
118
130
112
183
284
224
243
220
216
277
323
399
423
481
381
543
648
347
422
346
503
421
212
204
133
182
101
155
93
67
42
56
60
72
0
29
17
0
5
38
31
78
41
86
91
162
211
291
368
551
601
786
993
815
1047
3048
3625
5873
7932
9947
12572
13001
13951
12078
14468
16789
19106
22217
24745
28223
28815
29533
29179
30695
26772
16184
10751
8530
6410
5512
4589
1317
1346
983
1163
792
649
479
437
336
339
430
450
393
436
566
470
544
801
777
960
1129
1484
1715
1730
1585
2451
4834
6838
9374
11549
13683
17236
15707
11727
14535
13382
8155
6332
7548
6955
6373
6365
5070
5036
3989
2806
1252
1235
1147
1406
1184
825
555
658
562
362
398
294
296
193
218
300
281
236
333
241
245
250
301
226
345
502
366
564
500
684
976
1305
1305
