value
23
30
14
60
83
82
75
99
85
113
125
205
223
278
334
286
338
351
438
447
408
423
416
335
257
211
209
208
182
133
82
96
84
72
43
77
42
46
64
51
60
72
90
79
121
118
126
111
138
171
143
102
55
405
508
578
636
799
758
1075
1515
2552
3282
4086
4341
4648
5248
5502
5543
4756
4538
3518
2920
2112
1798
1679
1251
886
727
689
571
477
420
472
544
481
489
878
809
869
706
995
989
952
1231
1708
2908
3563
4164
3494
4547
4420
3906
2372
1363
3775
4111
4193
4496
4518
5289
4768
4294
3662
2868
2127
1834
1385
1411
956
748
595
507
465
508
369
332
369
332
258
239
210
269
161
165
180
205
187
157
128
103
112
96
81
116
79
84
88
122
94
97
130
185
198
322
587
1580
65
89
81
82
79
75
91
60
74
119
117
158
109
116
100
243
160
217
239
288
203
215
301
264
193
146
142
169
109
90
153
121
98
117
95
81
79
53
76
56
57
57
56
31
47
37
37
55
59
74
45
31
86
77
62
57
89
77
118
172
186
226
250
299
291
431
441
472
389
317
328
280
254
242
238
243
172
184
152
169
204
163
136
150
149
166
104
101
92
83
78
136
105
129
127
97
147
112
115
134
136
134
72
54
71
99
108
134
277
353
440
385
290
387
496
592
690
798
946
1059
1377
1732
1803
2129
2154
1945
1569
1299
922
998
991
917
769
573
594
630
669
773
609
620
647
567
499
584
496
422
386
330
304
315
265
233
244
231
192
65
135
171
188
205
216
219
266
233
297
355
363
231
167
278
292
530
587
613
674
969
813
683
686
643
689
667
765
747
647
600
548
479
485
416
372
335
292
332
311
215
247
189
232
172
193
153
135
98
91
116
15
85
85
