value
115
140
172
201
231
219
246
112
147
138
159
144
188
137
151
138
0
0
36
0
0
0
0
0
0
0
28
17
26
38
38
64
35
31
41
53
53
37
67
45
65
78
80
76
62
86
54
76
88
103
86
0
37
245
296
420
473
623
606
772
797
845
1000
250
1285
1269
656
1299
1277
255
614
94
158
130
231
147
0
36
11
96
107
94
93
127
86
87
118
114
131
114
142
162
153
184
252
357
436
672
824
1153
1735
1683
1808
1597
1076
3890
4331
4690
4046
3857
3630
3501
2641
2397
2015
1296
1645
1635
738
656
528
0
0
0
0
0
0
0
3
32
53
35
26
40
41
55
55
51
47
42
54
53
55
50
64
61
68
47
56
68
69
65
94
101
132
155
0
0
90
115
95
134
115
50
92
110
78
90
46
92
79
83
55
77
46
37
34
66
0
6
36
36
2
34
36
21
53
45
47
39
44
42
56
64
64
53
53
76
60
57
106
96
103
92
146
90
140
107
86
163
159
189
168
69
109
130
156
131
115
98
119
131
125
76
0
99
115
27
0
6
45
66
10
32
81
36
40
36
56
28
40
36
45
41
42
38
47
71
45
62
58
54
96
169
222
387
569
774
715
403
425
481
558
770
1006
1452
1643
1958
2538
3351
3517
4294
4089
4132
3457
4700
3643
3098
3374
2716
1756
1098
803
830
735
862
383
226
229
227
185
147
100
163
132
132
84
132
97
122
136
118
153
179
191
240
260
307
316
458
376
381
368
830
1449
2281
3484
3318
3639
3170
3488
3741
3204
2663
2474
2121
1929
1452
1144
1019
1119
689
461
343
331
266
395
246
280
196
186
221
218
137
127
144
108
190
114
193
141
123
145
106
113
73
118
182
217
334
199
294
236
0
0
0
