value
76
122
148
147
214
277
270
248
154
210
253
200
395
279
337
299
405
429
569
669
556
383
305
256
263
339
315
276
173
187
188
166
180
121
108
131
127
76
128
122
138
124
112
115
204
139
122
123
155
140
142
144
64
345
416
499
435
506
596
808
1192
1451
1378
1523
1676
1460
2228
1449
1256
695
728
665
539
391
269
208
151
102
120
73
66
65
108
60
47
43
28
30
47
37
51
40
73
39
81
51
70
81
135
161
288
179
190
192
263
595
929
1356
1791
2917
5039
5282
5442
6006
4824
4170
2183
1730
1657
1852
1115
1091
943
888
995
647
611
602
398
389
318
223
272
225
96
67
163
106
124
99
95
75
71
51
49
58
37
67
53
65
67
53
70
58
54
136
216
116
166
101
160
151
119
129
247
389
459
297
376
272
398
209
219
146
183
183
103
73
137
127
175
136
79
87
88
151
85
131
191
150
134
114
120
132
129
56
98
87
112
102
112
140
81
71
73
99
108
40
90
77
97
100
93
118
168
203
272
333
447
600
534
614
876
1147
1202
1196
1208
1037
945
995
818
975
1012
793
620
710
627
727
485
492
523
428
378
351
267
285
181
178
206
169
164
133
136
153
148
109
146
109
157
99
81
132
140
142
133
108
130
220
185
238
247
408
401
589
839
1065
1321
1295
1629
1438
1522
1760
1731
1606
1381
1309
1083
1204
1170
1048
982
877
1011
650
475
460
473
345
351
282
220
257
249
179
104
154
116
118
152
88
88
105
145
103
110
194
193
288
261
202
197
200
303
226
171
34
99
150
167
180
221
208
244
214
251
235
281
327
227
303
226
165
118
124
102
70
80
21
63
55
53
39
55
28
48
30
23
27
52
51
43
71
55
26
65
65
