value
490
493
417
495
932
1032
1099
937
1033
1243
1811
2344
2565
2470
3037
1005
1442
1084
1144
864
480
68
0
316
41
178
112
49
159
76
89
116
108
145
108
147
78
88
134
166
136
109
206
100
141
120
175
185
117
174
192
90
347
1031
1122
1685
1797
1935
1556
1689
2245
4133
5293
2459
3594
4256
4183
2429
2919
2717
1492
578
865
788
496
380
288
0
179
105
136
189
121
144
180
79
105
109
123
111
166
139
107
185
136
173
302
297
467
550
523
742
792
803
862
2748
3469
4504
3103
4287
4757
4180
5058
4687
3741
3360
4929
3468
4080
3032
2152
0
180
367
113
96
81
39
160
118
124
94
112
63
113
83
96
79
93
91
71
129
83
123
116
162
118
111
199
110
116
234
105
163
235
677
411
0
276
173
165
88
169
141
130
99
99
170
73
93
85
123
72
79
106
87
89
96
55
93
88
56
84
85
60
72
73
103
67
84
104
86
116
144
113
95
92
103
127
73
95
129
108
121
115
121
101
88
121
89
121
84
95
155
91
80
109
82
97
80
95
141
132
159
75
147
108
104
64
64
49
75
81
66
110
53
71
65
70
64
68
73
68
72
66
64
90
64
97
72
99
119
85
85
113
122
145
184
44
32
356
315
533
711
842
935
878
898
352
794
1071
2025
2696
2305
3013
2241
3110
2849
4108
3403
2965
1387
1407
1016
1031
777
794
10
328
53
280
167
140
145
143
160
150
173
193
197
207
264
349
361
429
723
702
1199
1244
1646
1819
2008
776
4206
6953
9668
13010
14662
19664
20946
16410
20922
22957
18833
14427
14062
12908
10218
7540
5001
5144
5344
1883
872
881
273
1006
1274
127
448
494
313
373
234
161
140
123
233
196
276
222
217
306
329
261
343
218
449
597
1025
851
813
1075
910
897
897
