value
212
304
340
334
289
345
243
206
246
245
368
389
281
522
225
88
37
40
190
6
64
12
101
104
99
71
94
79
100
66
85
84
98
95
99
113
90
104
99
116
95
89
104
100
75
96
72
95
93
121
174
116
508
360
1023
867
1223
707
1333
1181
2144
1683
2428
2472
2276
3644
3095
3525
3273
3653
3570
3586
2941
2424
2231
1929
1676
1207
1012
945
855
792
725
704
655
514
445
412
392
333
381
380
345
359
384
373
502
648
773
976
1367
1727
2000
1653
2502
3772
3549
4390
4114
4160
4535
4548
3928
3823
3915
4073
4847
5041
4704
4767
3741
3295
2119
1994
1350
973
801
718
399
322
310
309
271
224
187
165
120
134
104
100
98
116
115
77
94
89
108
146
121
146
168
227
298
379
431
1140
1506
399
267
397
393
421
415
391
296
340
350
381
382
342
313
300
344
369
315
266
269
203
240
242
167
172
153
161
138
112
107
97
85
86
78
77
78
73
92
83
107
108
110
98
87
111
133
124
138
174
161
157
188
204
231
344
305
403
367
374
478
499
602
695
696
715
886
816
596
528
487
473
446
306
293
232
247
219
226
261
208
197
168
119
144
111
101
87
71
77
88
65
93
79
98
93
100
98
124
115
160
207
169
157
400
270
447
496
452
482
363
323
262
490
919
838
1214
1502
1612
1636
2594
1792
2591
2493
1952
1717
1310
974
817
788
520
568
357
280
193
181
169
156
95
114
146
106
87
84
106
90
106
108
104
112
122
115
143
122
134
190
290
285
337
364
240
476
177
104
401
282
124
69
236
96
148
127
46
55
58
29
0
30
35
24
39
6
27
29
18
28
42
21
33
12
30
23
28
16
29
28
28
28
23
22
40
34
57
33
33
52
48
0
0
0
