value
509
562
717
628
549
500
518
537
441
513
524
548
495
519
592
523
628
526
541
526
508
540
568
412
382
388
304
304
289
306
244
210
183
187
192
162
190
160
199
140
114
116
79
120
139
157
109
147
118
128
135
241
87
224
259
186
194
173
144
190
224
232
357
303
429
521
384
638
743
804
908
914
825
871
781
911
792
651
748
698
581
604
615
665
629
500
537
474
550
678
570
647
835
734
862
879
928
951
897
1139
1317
1717
1606
1226
2290
2532
2420
2486
2558
2542
2642
2929
2399
2518
2378
1908
1956
1977
1593
1343
1110
718
445
330
277
154
220
132
102
84
89
83
94
66
56
57
64
65
60
70
62
85
48
35
53
73
95
39
72
92
124
155
265
218
270
619
1265
245
268
274
252
176
143
163
189
317
332
317
230
187
192
169
178
161
193
187
119
137
136
102
74
111
80
40
33
48
54
72
40
41
36
37
18
39
36
31
32
41
30
39
23
40
24
41
48
62
84
79
114
75
94
85
86
72
104
123
107
184
208
235
271
241
336
345
289
277
270
339
253
305
204
264
211
247
262
226
225
177
164
155
148
154
139
99
83
102
115
104
118
132
103
98
99
111
103
145
221
233
288
281
311
525
663
712
820
859
951
1047
1003
999
1363
1517
1926
2239
2163
2108
2398
2301
2746
3107
2783
2864
3663
3192
2491
2338
2436
2274
1652
1151
1006
908
704
572
510
433
344
467
376
245
293
310
267
254
280
315
274
230
335
372
511
503
548
486
520
636
663
607
596
655
670
507
524
552
354
391
84
59
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
140
140
